順位,母父馬,着別度数,勝率,連対率,複勝率,単勝回収値,複勝回収値,単勝適正回収値,平均着順,平均人気,平均単勝オッズ,単勝平均,複勝平均,マーク数,マーク率,２着率,３着率,平均タイム,平均1Fタイム,平均速度
946,アラジ,  0-  0-  1-  5/  6,0.0%,0.0%,16.7%,0,213,0.0,7.7着,10.2人気,84.1,,1280,0,0.0%,0.0%,16.7%,116.87,12.99,55.45
947,シエイデイハイツ,  0-  0-  1-  4/  5,0.0%,0.0%,20.0%,0,96,0.0,8.2着,12.2人気,124.8,,480,0,0.0%,0.0%,20.0%,115.94,12.88,55.89
948,"Our Emblem",  0-  0-  1-  4/  5,0.0%,0.0%,20.0%,0,150,0.0,7.0着,6.4人気,26.1,,750,0,0.0%,0.0%,20.0%,115.80,12.87,55.96
949,サンテステフ,  0-  0-  1-  3/  4,0.0%,0.0%,25.0%,0,57,0.0,5.3着,4.3人気,49.6,,230,0,0.0%,0.0%,25.0%,116.15,12.91,55.79
950,"Highest Honor",  0-  0-  1-  3/  4,0.0%,0.0%,25.0%,0,152,0.0,8.3着,7.8人気,40.5,,610,0,0.0%,0.0%,25.0%,117.05,13.01,55.36
951,"Carr de Naskra",  0-  0-  1-  3/  4,0.0%,0.0%,25.0%,0,42,0.0,6.0着,9.0人気,114.6,,170,0,0.0%,0.0%,25.0%,114.70,12.74,56.50
952,Ardross,  0-  0-  1-  2/  3,0.0%,0.0%,33.3%,0,56,0.0,7.3着,7.3人気,46.5,,170,0,0.0%,0.0%,33.3%,115.90,12.88,55.91
953,"Moscow Ballet",  0-  0-  1-  1/  2,0.0%,0.0%,50.0%,0,120,0.0,4.0着,5.0人気,27.8,,240,0,0.0%,0.0%,50.0%,115.95,12.88,55.89
954,Alcide,  0-  0-  1-  1/  2,0.0%,0.0%,50.0%,0,230,0.0,4.0着,7.0人気,26.9,,460,0,0.0%,0.0%,50.0%,116.65,12.96,55.55
955,フイリツプオブスペイン,  0-  0-  1- 14/ 15,0.0%,0.0%,6.7%,0,10,0.0,9.1着,8.1人気,64.2,,160,0,0.0%,0.0%,6.7%,117.31,13.03,55.24
956,ブラックタイアフェアー,  0-  0-  1- 12/ 13,0.0%,0.0%,7.7%,0,15,0.0,11.2着,10.0人気,143.5,,200,0,0.0%,0.0%,7.7%,117.71,13.08,55.05
957,ラークスパー,  0-  0-  1- 10/ 11,0.0%,0.0%,9.1%,0,0,0.0,8.6着,9.0人気,41.4,,,0,0.0%,0.0%,9.1%,116.43,12.94,55.66
958,ラム,  0-  0-  1-  8/  9,0.0%,0.0%,11.1%,0,26,0.0,9.4着,10.0人気,54.8,,240,0,0.0%,0.0%,11.1%,119.76,13.31,54.11
959,ミシル,  0-  0-  1-  7/  8,0.0%,0.0%,12.5%,0,25,0.0,9.1着,7.8人気,76.5,,200,0,0.0%,0.0%,12.5%,114.95,12.77,56.37
960,ブゼンダイオー,  0-  0-  1-  7/  8,0.0%,0.0%,12.5%,0,25,0.0,8.3着,7.8人気,43.0,,200,0,0.0%,0.0%,12.5%,116.23,12.91,55.75
961,デュランダル,  0-  0-  1-  7/  8,0.0%,0.0%,12.5%,0,15,0.0,8.9着,8.9人気,109.0,,120,0,0.0%,0.0%,12.5%,115.86,12.87,55.93
962,メイショウオウドウ,  0-  0-  1-  5/  6,0.0%,0.0%,16.7%,0,35,0.0,9.3着,10.0人気,112.5,,210,0,0.0%,0.0%,16.7%,116.93,12.99,55.42
963,"Cherokee Colony",  0-  0-  1-  5/  6,0.0%,0.0%,16.7%,0,46,0.0,8.7着,8.2人気,134.1,,280,0,0.0%,0.0%,16.7%,116.50,12.94,55.62
964,トウシヨウルチエー,  0-  0-  1-  4/  5,0.0%,0.0%,20.0%,0,238,0.0,9.2着,9.6人気,61.7,,1190,0,0.0%,0.0%,20.0%,117.78,13.09,55.02
965,Vindication,  0-  0-  1-  4/  5,0.0%,0.0%,20.0%,0,30,0.0,10.4着,9.2人気,129.9,,150,0,0.0%,0.0%,20.0%,117.32,13.04,55.23
966,"Iron Liege",  0-  0-  1-  4/  5,0.0%,0.0%,20.0%,0,78,0.0,7.6着,8.6人気,68.0,,390,0,0.0%,0.0%,20.0%,118.22,13.14,54.81
967,リキアイオー,  0-  0-  1-  3/  4,0.0%,0.0%,25.0%,0,120,0.0,8.3着,7.5人気,37.5,,480,0,0.0%,0.0%,25.0%,119.43,13.27,54.26
968,ラヴアンダン,  0-  0-  1-  3/  4,0.0%,0.0%,25.0%,0,62,0.0,7.0着,8.3人気,37.4,,250,0,0.0%,0.0%,25.0%,118.15,13.13,54.85
969,ペルジノ,  0-  0-  1-  3/  4,0.0%,0.0%,25.0%,0,27,0.0,10.5着,9.3人気,144.3,,110,0,0.0%,0.0%,25.0%,116.08,12.90,55.83
970,パヴエー,  0-  0-  1-  3/  4,0.0%,0.0%,25.0%,0,85,0.0,7.8着,8.0人気,34.6,,340,0,0.0%,0.0%,25.0%,122.53,13.61,52.88
971,ダイナコスモス,  0-  0-  1-  3/  4,0.0%,0.0%,25.0%,0,77,0.0,7.8着,8.8人気,55.8,,310,0,0.0%,0.0%,25.0%,113.45,12.61,57.12
972,スパイキュール,  0-  0-  1-  3/  4,0.0%,0.0%,25.0%,0,525,0.0,6.5着,9.3人気,84.5,,2100,0,0.0%,0.0%,25.0%,115.15,12.79,56.27
973,エイシンワシントン,  0-  0-  1-  3/  4,0.0%,0.0%,25.0%,0,240,0.0,8.5着,11.3人気,99.5,,960,0,0.0%,0.0%,25.0%,116.75,12.97,55.50
974,"Timber Country",  0-  0-  1-  3/  4,0.0%,0.0%,25.0%,0,85,0.0,10.3着,9.0人気,66.4,,340,0,0.0%,0.0%,25.0%,116.93,12.99,55.42
975,"Stiff Sentence",  0-  0-  1-  3/  4,0.0%,0.0%,25.0%,0,162,0.0,8.0着,11.3人気,73.4,,650,0,0.0%,0.0%,25.0%,115.73,12.86,55.99
976,Siphon,  0-  0-  1-  3/  4,0.0%,0.0%,25.0%,0,167,0.0,7.5着,8.8人気,48.9,,670,0,0.0%,0.0%,25.0%,115.13,12.79,56.29
977,"Holy Bull",  0-  0-  1-  3/  4,0.0%,0.0%,25.0%,0,127,0.0,8.0着,10.3人気,106.7,,510,0,0.0%,0.0%,25.0%,116.70,12.97,55.53
978,Dancehall,  0-  0-  1-  3/  4,0.0%,0.0%,25.0%,0,872,0.0,6.3着,8.3人気,88.9,,3490,0,0.0%,0.0%,25.0%,114.63,12.74,56.53
979,Ballymoss,  0-  0-  1-  3/  4,0.0%,0.0%,25.0%,0,0,0.0,7.5着,4.8人気,12.2,,,0,0.0%,0.0%,25.0%,116.40,12.93,55.67
980,フアイブダンサー,  0-  0-  1-  2/  3,0.0%,0.0%,33.3%,0,53,0.0,9.3着,10.7人気,125.5,,160,0,0.0%,0.0%,33.3%,118.33,13.15,54.76
981,バチアー,  0-  0-  1-  2/  3,0.0%,0.0%,33.3%,0,150,0.0,8.7着,10.3人気,248.7,,450,0,0.0%,0.0%,33.3%,118.13,13.13,54.85
982,バーボンプリンス,  0-  0-  1-  2/  3,0.0%,0.0%,33.3%,0,50,0.0,7.7着,8.3人気,44.9,,150,0,0.0%,0.0%,33.3%,116.83,12.98,55.46
983,タイムライン,  0-  0-  1-  2/  3,0.0%,0.0%,33.3%,0,146,0.0,6.0着,6.3人気,59.0,,440,0,0.0%,0.0%,33.3%,121.03,13.45,53.54
984,"Raise a Cup",  0-  0-  1-  2/  3,0.0%,0.0%,33.3%,0,80,0.0,8.3着,6.7人気,30.6,,240,0,0.0%,0.0%,33.3%,115.37,12.82,56.17
985,Phardante,  0-  0-  1-  2/  3,0.0%,0.0%,33.3%,0,130,0.0,8.7着,9.3人気,33.6,,390,0,0.0%,0.0%,33.3%,115.40,12.82,56.15
986,"Cee's Tizzy",  0-  0-  1-  2/  3,0.0%,0.0%,33.3%,0,110,0.0,8.0着,8.7人気,21.6,,330,0,0.0%,0.0%,33.3%,114.40,12.71,56.64
987,ヤエノムテキ,  0-  0-  1-  1/  2,0.0%,0.0%,50.0%,0,65,0.0,5.5着,3.0人気,17.7,,130,0,0.0%,0.0%,50.0%,116.40,12.93,55.67
988,フエートメーカー,  0-  0-  1-  1/  2,0.0%,0.0%,50.0%,0,330,0.0,6.5着,8.0人気,30.2,,660,0,0.0%,0.0%,50.0%,113.55,12.62,57.07
989,フイリユース,  0-  0-  1-  1/  2,0.0%,0.0%,50.0%,0,320,0.0,6.5着,8.0人気,36.1,,640,0,0.0%,0.0%,50.0%,116.00,12.89,55.86
990,フアリングドン,  0-  0-  1-  1/  2,0.0%,0.0%,50.0%,0,210,0.0,7.5着,8.0人気,28.4,,420,0,0.0%,0.0%,50.0%,119.45,13.27,54.25
991,テスコジヨージ,  0-  0-  1-  1/  2,0.0%,0.0%,50.0%,0,320,0.0,8.0着,7.5人気,24.6,,640,0,0.0%,0.0%,50.0%,113.10,12.57,57.29
992,カブトシロー,  0-  0-  1-  1/  2,0.0%,0.0%,50.0%,0,250,0.0,7.0着,5.5人気,11.4,,500,0,0.0%,0.0%,50.0%,116.15,12.91,55.79
993,"Yankee Victor",  0-  0-  1-  1/  2,0.0%,0.0%,50.0%,0,470,0.0,5.0着,11.5人気,54.5,,940,0,0.0%,0.0%,50.0%,114.55,12.73,56.57
994,"Sunshine Forever",  0-  0-  1-  1/  2,0.0%,0.0%,50.0%,0,220,0.0,5.0着,6.0人気,15.8,,440,0,0.0%,0.0%,50.0%,116.40,12.93,55.67
995,"Mud Route",  0-  0-  1-  1/  2,0.0%,0.0%,50.0%,0,410,0.0,4.5着,9.5人気,69.4,,820,0,0.0%,0.0%,50.0%,114.15,12.68,56.77
996,"Mark of Esteem",  0-  0-  1-  1/  2,0.0%,0.0%,50.0%,0,85,0.0,5.5着,3.0人気,15.5,,170,0,0.0%,0.0%,50.0%,116.05,12.89,55.84
997,"Harbor Prince",  0-  0-  1-  1/  2,0.0%,0.0%,50.0%,0,330,0.0,4.5着,5.5人気,18.3,,660,0,0.0%,0.0%,50.0%,119.00,13.22,54.45
998,"Gold Stage",  0-  0-  1-  1/  2,0.0%,0.0%,50.0%,0,270,0.0,8.5着,11.0人気,86.9,,540,0,0.0%,0.0%,50.0%,116.90,12.99,55.43
999,Commemorate,  0-  0-  1-  1/  2,0.0%,0.0%,50.0%,0,435,0.0,7.0着,9.5人気,51.5,,870,0,0.0%,0.0%,50.0%,113.70,12.63,56.99
1000,Charismatic,  0-  0-  1-  1/  2,0.0%,0.0%,50.0%,0,75,0.0,7.5着,3.5人気,12.8,,150,0,0.0%,0.0%,50.0%,115.45,12.83,56.13
1001,"Bold Ruler",  0-  0-  1-  1/  2,0.0%,0.0%,50.0%,0,135,0.0,6.0着,5.0人気,14.3,,270,0,0.0%,0.0%,50.0%,116.65,12.96,55.55
1002,レイザン,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,180,0.0,3.0着,3.0人気,8.5,,180,0,0.0%,0.0%,100.0%,114.40,12.71,56.64
1003,リブリボー,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,170,0.0,3.0着,4.0人気,8.0,,170,0,0.0%,0.0%,100.0%,116.90,12.99,55.43
1004,ヤマニンセクレ,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,150,0.0,3.0着,4.0人気,5.6,,150,0,0.0%,0.0%,100.0%,116.90,12.99,55.43
1005,メジロゲツコウ,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,480,0.0,3.0着,6.0人気,24.4,,480,0,0.0%,0.0%,100.0%,116.00,12.89,55.86
1006,メイヂヒカリ,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,360,0.0,3.0着,6.0人気,9.6,,360,0,0.0%,0.0%,100.0%,116.10,12.90,55.81
1007,ホワールウインド,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,0,0.0,3.0着,4.0人気,16.1,,,0,0.0%,0.0%,100.0%,120.10,13.34,53.96
1008,テイエポロ,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,960,0.0,3.0着,11.0人気,89.6,,960,0,0.0%,0.0%,100.0%,117.70,13.08,55.06
1009,スピードワールド,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,2110,0.0,3.0着,14.0人気,130.4,,2110,0,0.0%,0.0%,100.0%,116.40,12.93,55.67
1010,シンギングビード,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,1370,0.0,3.0着,12.0人気,94.9,,1370,0,0.0%,0.0%,100.0%,116.50,12.94,55.62
1011,シーカー,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,230,0.0,3.0着,3.0人気,5.2,,230,0,0.0%,0.0%,100.0%,114.60,12.73,56.54
1012,サンプルーフ,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,120,0.0,3.0着,2.0人気,3.1,,120,0,0.0%,0.0%,100.0%,116.40,12.93,55.67
1013,サクラダイオー,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,120,0.0,3.0着,1.0人気,2.5,,120,0,0.0%,0.0%,100.0%,115.00,12.78,56.35
1014,エリモカツプ,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,680,0.0,3.0着,11.0人気,34.4,,680,0,0.0%,0.0%,100.0%,117.20,13.02,55.29
1015,エイシユン,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,460,0.0,3.0着,5.0人気,13.8,,460,0,0.0%,0.0%,100.0%,116.60,12.96,55.57
1016,インデエアンキング,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,230,0.0,3.0着,5.0人気,40.7,,230,0,0.0%,0.0%,100.0%,118.20,13.13,54.82
1017,アキバヤマ,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,130,0.0,3.0着,1.0人気,3.0,,130,0,0.0%,0.0%,100.0%,120.80,13.42,53.64
1018,"Tsunami Slew",  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,140,0.0,3.0着,1.0人気,2.1,,140,0,0.0%,0.0%,100.0%,115.90,12.88,55.91
1019,"Ski Champ",  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,110,0.0,3.0着,3.0人気,5.0,,110,0,0.0%,0.0%,100.0%,115.50,12.83,56.10
1020,Officer,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,400,0.0,3.0着,6.0人気,19.1,,400,0,0.0%,0.0%,100.0%,114.30,12.70,56.69
1021,"Master Willie",  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,1470,0.0,3.0着,9.0人気,81.7,,1470,0,0.0%,0.0%,100.0%,117.30,13.03,55.24
1022,Lombardi,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,100,0.0,3.0着,1.0人気,1.7,,100,0,0.0%,0.0%,100.0%,115.50,12.83,56.10
1023,Lode,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,260,0.0,3.0着,2.0人気,4.8,,260,0,0.0%,0.0%,100.0%,112.40,12.49,57.65
1024,"Key to the Kingdom",  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,120,0.0,3.0着,1.0人気,2.8,,120,0,0.0%,0.0%,100.0%,117.80,13.09,55.01
1025,"Gold Away",  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,110,0.0,3.0着,1.0人気,1.5,,110,0,0.0%,0.0%,100.0%,116.20,12.91,55.77
1026,"Expensive Decision",  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,110,0.0,3.0着,1.0人気,2.1,,110,0,0.0%,0.0%,100.0%,115.90,12.88,55.91
1027,"Court Recess",  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,170,0.0,3.0着,3.0人気,9.7,,170,0,0.0%,0.0%,100.0%,118.60,13.18,54.64
1028,"Believe It",  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,150,0.0,3.0着,3.0人気,4.5,,150,0,0.0%,0.0%,100.0%,117.00,13.00,55.38
1029,Ballylinan,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,480,0.0,3.0着,6.0人気,16.2,,480,0,0.0%,0.0%,100.0%,116.20,12.91,55.77
1030,Bagdad,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,150,0.0,3.0着,2.0人気,4.7,,150,0,0.0%,0.0%,100.0%,116.00,12.89,55.86
1031,Areion,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,160,0.0,3.0着,1.0人気,4.0,,160,0,0.0%,0.0%,100.0%,116.50,12.94,55.62
1032,"King of Kings",  0-  0-  0- 10/ 10,0.0%,0.0%,0.0%,0,0,0.0,6.9着,6.5人気,41.9,,,0,0.0%,0.0%,0.0%,115.55,12.84,56.08
1033,プルバン,  0-  0-  0- 12/ 12,0.0%,0.0%,0.0%,0,0,0.0,5.8着,7.2人気,24.8,,,0,0.0%,0.0%,0.0%,117.47,13.05,55.16
1034,"Forty Niner",  0-  0-  0- 19/ 19,0.0%,0.0%,0.0%,0,0,0.0,7.6着,8.0人気,66.4,,,0,0.0%,0.0%,0.0%,117.25,13.03,55.27
1035,モンテプリンス,  0-  0-  0- 11/ 11,0.0%,0.0%,0.0%,0,0,0.0,6.7着,8.2人気,45.8,,,0,0.0%,0.0%,0.0%,117.94,13.10,54.94
1036,オグリキャップ,  0-  0-  0- 11/ 11,0.0%,0.0%,0.0%,0,0,0.0,9.7着,8.8人気,83.7,,,0,0.0%,0.0%,0.0%,116.72,12.97,55.52
1037,ペンタイア,  0-  0-  0-  6/  6,0.0%,0.0%,0.0%,0,0,0.0,7.3着,5.8人気,61.1,,,0,0.0%,0.0%,0.0%,115.03,12.78,56.33
1038,"Sharpen Up",  0-  0-  0-  6/  6,0.0%,0.0%,0.0%,0,0,0.0,6.8着,6.7人気,30.6,,,0,0.0%,0.0%,0.0%,116.17,12.91,55.78
1039,L'Enjoleur,  0-  0-  0- 11/ 11,0.0%,0.0%,0.0%,0,0,0.0,7.7着,9.0人気,42.6,,,0,0.0%,0.0%,0.0%,117.28,13.03,55.25
1040,エアダブリン,  0-  0-  0-  8/  8,0.0%,0.0%,0.0%,0,0,0.0,7.4着,7.3人気,97.6,,,0,0.0%,0.0%,0.0%,116.03,12.89,55.85
1041,アドマイヤコジーン,  0-  0-  0-  7/  7,0.0%,0.0%,0.0%,0,0,0.0,6.1着,7.3人気,43.0,,,0,0.0%,0.0%,0.0%,116.04,12.89,55.84
1042,ノーアリバイ,  0-  0-  0-  5/  5,0.0%,0.0%,0.0%,0,0,0.0,5.6着,6.8人気,21.8,,,0,0.0%,0.0%,0.0%,114.58,12.73,56.55
1043,ナデイア,  0-  0-  0- 10/ 10,0.0%,0.0%,0.0%,0,0,0.0,8.8着,8.9人気,47.2,,,0,0.0%,0.0%,0.0%,117.30,13.03,55.24
1044,リファーズウィッシュ,  0-  0-  0-  7/  7,0.0%,0.0%,0.0%,0,0,0.0,6.7着,4.7人気,20.1,,,0,0.0%,0.0%,0.0%,115.44,12.83,56.13
1045,Labeeb,  0-  0-  0-  5/  5,0.0%,0.0%,0.0%,0,0,0.0,5.6着,7.8人気,48.1,,,0,0.0%,0.0%,0.0%,114.60,12.73,56.54
1046,アドマイヤボス,  0-  0-  0-  4/  4,0.0%,0.0%,0.0%,0,0,0.0,6.3着,11.0人気,71.3,,,0,0.0%,0.0%,0.0%,113.73,12.64,56.98
1047,ホーント,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,5.7着,6.0人気,33.0,,,0,0.0%,0.0%,0.0%,121.50,13.50,53.33
1048,サクラロータリー,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,7.3着,4.7人気,16.0,,,0,0.0%,0.0%,0.0%,116.90,12.99,55.43
1049,"Foolish Pleasure",  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,5.0着,7.0人気,18.1,,,0,0.0%,0.0%,0.0%,115.07,12.79,56.32
1050,"Danehill Dancer",  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,7.7着,4.7人気,11.2,,,0,0.0%,0.0%,0.0%,115.07,12.79,56.32
1051,Busted,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,5.3着,4.7人気,17.6,,,0,0.0%,0.0%,0.0%,117.63,13.07,55.09
1052,タツプオンウツド,  0-  0-  0- 12/ 12,0.0%,0.0%,0.0%,0,0,0.0,8.0着,8.0人気,75.3,,,0,0.0%,0.0%,0.0%,117.95,13.11,54.94
1053,リユウフアーロス,  0-  0-  0- 10/ 10,0.0%,0.0%,0.0%,0,0,0.0,8.4着,9.2人気,57.3,,,0,0.0%,0.0%,0.0%,117.39,13.04,55.20
1054,インデイアナ,  0-  0-  0- 11/ 11,0.0%,0.0%,0.0%,0,0,0.0,8.0着,7.1人気,31.8,,,0,0.0%,0.0%,0.0%,117.65,13.07,55.08
1055,"Lt. Stevens",  0-  0-  0-  8/  8,0.0%,0.0%,0.0%,0,0,0.0,8.4着,6.5人気,24.7,,,0,0.0%,0.0%,0.0%,115.14,12.79,56.28
1056,Bernardini,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,4.7着,5.3人気,13.4,,,0,0.0%,0.0%,0.0%,114.53,12.73,56.58
1057,トラフイツク,  0-  0-  0- 11/ 11,0.0%,0.0%,0.0%,0,0,0.0,8.8着,5.9人気,24.5,,,0,0.0%,0.0%,0.0%,118.55,13.17,54.66
1058,ソレイユ,  0-  0-  0- 11/ 11,0.0%,0.0%,0.0%,0,0,0.0,7.0着,7.1人気,32.4,,,0,0.0%,0.0%,0.0%,117.29,13.03,55.25
1059,アワバブー,  0-  0-  0- 10/ 10,0.0%,0.0%,0.0%,0,0,0.0,9.9着,8.5人気,36.1,,,0,0.0%,0.0%,0.0%,117.04,13.00,55.37
1060,クロコルージュ,  0-  0-  0-  7/  7,0.0%,0.0%,0.0%,0,0,0.0,10.4着,8.3人気,71.4,,,0,0.0%,0.0%,0.0%,117.33,13.04,55.23
1061,Alydeed,  0-  0-  0-  7/  7,0.0%,0.0%,0.0%,0,0,0.0,7.6着,8.0人気,53.3,,,0,0.0%,0.0%,0.0%,117.20,13.02,55.29
1062,フアルコン,  0-  0-  0-  6/  6,0.0%,0.0%,0.0%,0,0,0.0,8.8着,8.2人気,56.6,,,0,0.0%,0.0%,0.0%,118.57,13.17,54.65
1063,ハバツト,  0-  0-  0-  6/  6,0.0%,0.0%,0.0%,0,0,0.0,8.5着,9.0人気,90.3,,,0,0.0%,0.0%,0.0%,118.18,13.13,54.83
1064,"Belong to Me",  0-  0-  0-  6/  6,0.0%,0.0%,0.0%,0,0,0.0,7.7着,8.3人気,61.2,,,0,0.0%,0.0%,0.0%,115.93,12.88,55.89
1065,"Saint Crespin",  0-  0-  0-  5/  5,0.0%,0.0%,0.0%,0,0,0.0,7.4着,7.8人気,33.7,,,0,0.0%,0.0%,0.0%,117.12,13.01,55.33
1066,"West Coast Scout",  0-  0-  0-  4/  4,0.0%,0.0%,0.0%,0,0,0.0,6.8着,5.5人気,21.4,,,0,0.0%,0.0%,0.0%,116.18,12.91,55.78
1067,ゴールデンプルーム,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,8.0着,8.0人気,31.1,,,0,0.0%,0.0%,0.0%,117.87,13.10,54.98
1068,Olympio,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,7.7着,10.0人気,53.7,,,0,0.0%,0.0%,0.0%,117.47,13.05,55.16
1069,"Coronado's Quest",  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,5.0着,4.0人気,10.3,,,0,0.0%,0.0%,0.0%,115.60,12.84,56.06
1070,Platini,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,4.5着,3.0人気,6.1,,,0,0.0%,0.0%,0.0%,115.50,12.83,56.10
1071,Intikhab,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,4.5着,4.0人気,12.8,,,0,0.0%,0.0%,0.0%,116.30,12.92,55.72
1072,"Iceca Noble",  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,4.5着,8.0人気,25.9,,,0,0.0%,0.0%,0.0%,116.80,12.98,55.48
1073,Cagliostro,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,4.5着,3.5人気,8.9,,,0,0.0%,0.0%,0.0%,115.10,12.79,56.30
1074,"Bellamy Road",  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,4.5着,5.0人気,14.1,,,0,0.0%,0.0%,0.0%,115.00,12.78,56.35
1075,"Clever Trick",  0-  0-  0- 15/ 15,0.0%,0.0%,0.0%,0,0,0.0,9.7着,8.9人気,95.0,,,0,0.0%,0.0%,0.0%,116.35,12.93,55.69
1076,サンキリコ,  0-  0-  0-  9/  9,0.0%,0.0%,0.0%,0,0,0.0,9.6着,6.9人気,36.9,,,0,0.0%,0.0%,0.0%,117.17,13.02,55.31
1077,フラツシユオブステイール,  0-  0-  0-  7/  7,0.0%,0.0%,0.0%,0,0,0.0,8.3着,7.9人気,79.9,,,0,0.0%,0.0%,0.0%,115.30,12.81,56.20
1078,"Spend a Buck",  0-  0-  0-  7/  7,0.0%,0.0%,0.0%,0,0,0.0,8.3着,6.9人気,88.0,,,0,0.0%,0.0%,0.0%,116.56,12.95,55.60
1079,ベルマン,  0-  0-  0-  6/  6,0.0%,0.0%,0.0%,0,0,0.0,9.8着,10.2人気,189.9,,,0,0.0%,0.0%,0.0%,117.72,13.08,55.05
1080,カリスタグローリ,  0-  0-  0-  6/  6,0.0%,0.0%,0.0%,0,0,0.0,9.5着,12.0人気,225.0,,,0,0.0%,0.0%,0.0%,117.37,13.04,55.21
1081,オーバン,  0-  0-  0-  6/  6,0.0%,0.0%,0.0%,0,0,0.0,10.0着,7.7人気,36.1,,,0,0.0%,0.0%,0.0%,119.63,13.29,54.17
1082,"Star de Naskra",  0-  0-  0-  6/  6,0.0%,0.0%,0.0%,0,0,0.0,11.5着,8.8人気,39.0,,,0,0.0%,0.0%,0.0%,115.82,12.87,55.95
1083,ロイヤルアカデミー2,  0-  0-  0-  5/  5,0.0%,0.0%,0.0%,0,0,0.0,7.8着,9.0人気,49.7,,,0,0.0%,0.0%,0.0%,115.00,12.78,56.35
1084,ハートレイク,  0-  0-  0-  5/  5,0.0%,0.0%,0.0%,0,0,0.0,10.6着,13.0人気,187.4,,,0,0.0%,0.0%,0.0%,118.56,13.17,54.66
1085,イーグル,  0-  0-  0-  5/  5,0.0%,0.0%,0.0%,0,0,0.0,7.6着,7.8人気,25.4,,,0,0.0%,0.0%,0.0%,117.02,13.00,55.38
1086,Tobougg,  0-  0-  0-  5/  5,0.0%,0.0%,0.0%,0,0,0.0,8.2着,6.2人気,17.5,,,0,0.0%,0.0%,0.0%,113.46,12.61,57.11
1087,ホツトスパーク,  0-  0-  0-  4/  4,0.0%,0.0%,0.0%,0,0,0.0,7.5着,7.3人気,43.0,,,0,0.0%,0.0%,0.0%,117.23,13.03,55.28
1088,ヘネシー,  0-  0-  0-  4/  4,0.0%,0.0%,0.0%,0,0,0.0,7.8着,9.5人気,38.7,,,0,0.0%,0.0%,0.0%,115.08,12.79,56.31
1089,ビワタケヒデ,  0-  0-  0-  4/  4,0.0%,0.0%,0.0%,0,0,0.0,9.3着,8.8人気,91.0,,,0,0.0%,0.0%,0.0%,116.70,12.97,55.53
1090,スマコバクリーク,  0-  0-  0-  4/  4,0.0%,0.0%,0.0%,0,0,0.0,10.0着,10.0人気,126.0,,,0,0.0%,0.0%,0.0%,118.35,13.15,54.75
