順位,母父馬,着別度数,勝率,連対率,複勝率,単勝回収値,複勝回収値,単勝適正回収値,平均着順,平均人気,平均単勝オッズ,単勝平均,複勝平均,マーク数,マーク率,２着率,３着率,平均タイム,平均1Fタイム,平均速度
580,カツラギエース,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,8.7着,5.7人気,16.9,,,0,0.0%,0.0%,0.0%,116.07,12.90,55.83
581,オフイスダンサー,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,8.3着,6.3人気,17.0,,,0,0.0%,0.0%,0.0%,112.93,12.55,57.38
582,"Cox's Ridge",  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,10.7着,9.7人気,44.7,,,0,0.0%,0.0%,0.0%,112.77,12.53,57.46
583,Arazi,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,6.0着,5.3人気,10.8,,,0,0.0%,0.0%,0.0%,113.50,12.61,57.09
584,ルヴアルマラール,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,5.5着,12.5人気,61.0,,,0,0.0%,0.0%,0.0%,113.75,12.64,56.97
585,ラパス,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,6.0着,3.5人気,8.2,,,0,0.0%,0.0%,0.0%,112.85,12.54,57.42
586,ラグビーボール,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,9.0着,9.0人気,73.2,,,0,0.0%,0.0%,0.0%,114.80,12.76,56.45
587,ミホシンザン,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,9.0着,5.5人気,13.8,,,0,0.0%,0.0%,0.0%,115.20,12.80,56.25
588,マツチレススピード,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,5.0着,5.0人気,16.9,,,0,0.0%,0.0%,0.0%,119.50,13.28,54.23
589,ヒツテイングアウエー,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,5.0着,9.5人気,101.9,,,0,0.0%,0.0%,0.0%,114.40,12.71,56.64
590,ハンザダンサー,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,5.0着,6.5人気,50.2,,,0,0.0%,0.0%,0.0%,113.20,12.58,57.24
591,シリウスシンボリ,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,7.0着,8.5人気,34.8,,,0,0.0%,0.0%,0.0%,114.30,12.70,56.69
592,アイアンリージ,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,5.0着,6.0人気,16.0,,,0,0.0%,0.0%,0.0%,114.45,12.72,56.62
593,Westminster,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,9.0着,8.0人気,37.0,,,0,0.0%,0.0%,0.0%,112.10,12.46,57.81
594,"Valid Appeal",  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,6.0着,5.5人気,17.8,,,0,0.0%,0.0%,0.0%,111.95,12.44,57.88
595,"Peaks and Valleys",  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,6.5着,9.5人気,101.5,,,0,0.0%,0.0%,0.0%,114.30,12.70,56.69
596,"Medaille d'Or",  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,6.0着,6.5人気,62.3,,,0,0.0%,0.0%,0.0%,114.25,12.69,56.72
597,"Lemon Drop Kid",  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,7.5着,10.5人気,203.4,,,0,0.0%,0.0%,0.0%,113.55,12.62,57.07
598,"Java Gold",  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,6.0着,7.0人気,41.1,,,0,0.0%,0.0%,0.0%,112.85,12.54,57.42
599,"Exceed And Excel",  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,7.5着,8.0人気,39.5,,,0,0.0%,0.0%,0.0%,116.40,12.93,55.67
600,メジロブライト,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,8.0人気,34.4,,,0,0.0%,0.0%,0.0%,110.00,12.22,58.91
601,ミルフオード,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,2.0人気,3.6,,,0,0.0%,0.0%,0.0%,115.70,12.86,56.01
602,ミラルゴ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,6.0人気,10.0,,,0,0.0%,0.0%,0.0%,113.00,12.56,57.35
603,マグニテユード,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,6.0人気,16.4,,,0,0.0%,0.0%,0.0%,111.60,12.40,58.06
604,ホウシユウエイト,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,3.0人気,5.4,,,0,0.0%,0.0%,0.0%,115.90,12.88,55.91
605,ボイズイーボーイ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,8.0人気,15.6,,,0,0.0%,0.0%,0.0%,115.40,12.82,56.15
606,バンブービギン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,9.0人気,30.5,,,0,0.0%,0.0%,0.0%,115.70,12.86,56.01
607,ネヴアーダンス,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,9.0人気,35.1,,,0,0.0%,0.0%,0.0%,114.00,12.67,56.84
608,ニシノエトランゼ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,4.0人気,5.2,,,0,0.0%,0.0%,0.0%,113.80,12.64,56.94
609,タニノチカラ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,7.0人気,15.3,,,0,0.0%,0.0%,0.0%,115.10,12.79,56.30
610,ストラダビンスキー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,3.0人気,5.9,,,0,0.0%,0.0%,0.0%,114.70,12.74,56.50
611,スタイヴアザント,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,3.0人気,5.8,,,0,0.0%,0.0%,0.0%,112.70,12.52,57.50
612,シヤレー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,1.0人気,1.7,,,0,0.0%,0.0%,0.0%,112.90,12.54,57.40
613,シーフレンド,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,5.0人気,9.5,,,0,0.0%,0.0%,0.0%,118.20,13.13,54.82
614,クリシバ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,7.0人気,30.5,,,0,0.0%,0.0%,0.0%,114.20,12.69,56.74
615,カツラギセンプー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,5.0人気,19.4,,,0,0.0%,0.0%,0.0%,118.80,13.20,54.55
616,エイシンワシントン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,8.0人気,19.8,,,0,0.0%,0.0%,0.0%,111.70,12.41,58.01
617,Vindication,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,1.0人気,2.9,,,0,0.0%,0.0%,0.0%,113.10,12.57,57.29
618,"Top Ville",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,1.0人気,2.6,,,0,0.0%,0.0%,0.0%,113.30,12.59,57.19
619,"Temperence Hill",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,6.0人気,25.8,,,0,0.0%,0.0%,0.0%,110.40,12.27,58.70
620,"Silver Charm",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,4.0人気,7.8,,,0,0.0%,0.0%,0.0%,116.60,12.96,55.57
621,"Risen Star",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,3.0人気,4.1,,,0,0.0%,0.0%,0.0%,113.40,12.60,57.14
622,"Rio Bravo",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,2.0人気,3.5,,,0,0.0%,0.0%,0.0%,113.10,12.57,57.29
623,"Pleasant Tap",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,6.0人気,38.1,,,0,0.0%,0.0%,0.0%,113.50,12.61,57.09
624,"Northern Baby",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,4.0人気,7.1,,,0,0.0%,0.0%,0.0%,114.60,12.73,56.54
625,"Moscow Ballet",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,5.0人気,13.0,,,0,0.0%,0.0%,0.0%,116.40,12.93,55.67
626,"Mi Cielo",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,6.0人気,14.8,,,0,0.0%,0.0%,0.0%,114.50,12.72,56.59
627,"Medaglia d'Oro",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,1.0人気,2.6,,,0,0.0%,0.0%,0.0%,113.00,12.56,57.35
628,Marscay,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,3.0人気,5.3,,,0,0.0%,0.0%,0.0%,111.00,12.33,58.38
629,Lomond,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,6.0人気,13.6,,,0,0.0%,0.0%,0.0%,113.10,12.57,57.29
630,Halling,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,7.0人気,15.2,,,0,0.0%,0.0%,0.0%,114.30,12.70,56.69
631,Gummo,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,1.0人気,3.1,,,0,0.0%,0.0%,0.0%,113.10,12.57,57.29
632,"Gold Meridian",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,3.0人気,7.6,,,0,0.0%,0.0%,0.0%,110.70,12.30,58.54
633,"Fit to Fight",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,6.0人気,16.2,,,0,0.0%,0.0%,0.0%,114.80,12.76,56.45
634,"Delaware Chief",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,10.0人気,57.6,,,0,0.0%,0.0%,0.0%,115.50,12.83,56.10
635,"Defensive Play",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,1.0人気,1.5,,,0,0.0%,0.0%,0.0%,113.50,12.61,57.09
636,"Carson City",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,4.0人気,8.0,,,0,0.0%,0.0%,0.0%,113.90,12.66,56.89
637,"Bet Big",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,4.0着,2.0人気,3.8,,,0,0.0%,0.0%,0.0%,113.80,12.64,56.94
638,ギヤロツプダイナ,  0-  0-  0-  4/  4,0.0%,0.0%,0.0%,0,0,0.0,7.5着,8.3人気,38.4,,,0,0.0%,0.0%,0.0%,113.13,12.57,57.28
639,ウインドストース,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,8.7着,9.0人気,39.1,,,0,0.0%,0.0%,0.0%,112.60,12.51,57.55
640,エンペリー,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,5.0着,9.0人気,41.5,,,0,0.0%,0.0%,0.0%,116.85,12.98,55.46
641,リヴリア,  0-  0-  0-  8/  8,0.0%,0.0%,0.0%,0,0,0.0,8.8着,9.6人気,105.9,,,0,0.0%,0.0%,0.0%,114.99,12.78,56.35
642,ウォーエンブレム,  0-  0-  0-  5/  5,0.0%,0.0%,0.0%,0,0,0.0,7.2着,10.2人気,66.4,,,0,0.0%,0.0%,0.0%,114.04,12.67,56.82
643,"Private Account",  0-  0-  0-  5/  5,0.0%,0.0%,0.0%,0,0,0.0,6.8着,7.8人気,73.5,,,0,0.0%,0.0%,0.0%,114.34,12.70,56.67
644,トンピオン,  0-  0-  0-  4/  4,0.0%,0.0%,0.0%,0,0,0.0,7.5着,6.3人気,100.8,,,0,0.0%,0.0%,0.0%,115.58,12.84,56.07
645,コリムスキー,  0-  0-  0-  4/  4,0.0%,0.0%,0.0%,0,0,0.0,7.5着,8.3人気,55.3,,,0,0.0%,0.0%,0.0%,115.53,12.84,56.09
646,ゲイサン,  0-  0-  0-  4/  4,0.0%,0.0%,0.0%,0,0,0.0,8.0着,8.5人気,55.4,,,0,0.0%,0.0%,0.0%,116.50,12.94,55.62
647,Sinndar,  0-  0-  0-  4/  4,0.0%,0.0%,0.0%,0,0,0.0,9.8着,8.0人気,38.6,,,0,0.0%,0.0%,0.0%,115.30,12.81,56.20
648,ラヴアンダン,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,7.0着,6.0人気,27.3,,,0,0.0%,0.0%,0.0%,114.90,12.77,56.40
649,ヘネシー,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,7.0着,8.0人気,52.3,,,0,0.0%,0.0%,0.0%,113.03,12.56,57.33
650,ブラヴオー,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,7.7着,6.3人気,59.6,,,0,0.0%,0.0%,0.0%,116.20,12.91,55.77
651,サクライツトー,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,7.3着,8.0人気,62.1,,,0,0.0%,0.0%,0.0%,116.67,12.96,55.54
652,ゲイルーザツク,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,7.0着,8.3人気,31.9,,,0,0.0%,0.0%,0.0%,116.13,12.90,55.80
653,キャロルハウス,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,8.0着,10.0人気,171.9,,,0,0.0%,0.0%,0.0%,114.00,12.67,56.84
654,"Mr. Greeley",  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,9.7着,8.0人気,44.6,,,0,0.0%,0.0%,0.0%,114.67,12.74,56.51
655,ロングリート,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,8.0着,5.5人気,25.3,,,0,0.0%,0.0%,0.0%,118.35,13.15,54.75
656,マンオブビイジヨン,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,9.0着,7.5人気,91.5,,,0,0.0%,0.0%,0.0%,115.60,12.84,56.06
657,ポリッシュパトリオット,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,5.5着,6.0人気,45.4,,,0,0.0%,0.0%,0.0%,114.30,12.70,56.69
658,パントレセレブル,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,7.0着,4.5人気,13.7,,,0,0.0%,0.0%,0.0%,117.30,13.03,55.24
659,ハウスバスター,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,7.5着,9.0人気,183.3,,,0,0.0%,0.0%,0.0%,112.10,12.46,57.81
660,ニツポーテイオー,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,6.0着,2.5人気,6.4,,,0,0.0%,0.0%,0.0%,114.25,12.69,56.72
661,テンザンテースト,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,7.0着,9.0人気,54.8,,,0,0.0%,0.0%,0.0%,117.50,13.06,55.15
662,グランデイ,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,6.5着,9.5人気,67.5,,,0,0.0%,0.0%,0.0%,115.10,12.79,56.30
663,キヤタオラ,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,7.5着,4.0人気,8.4,,,0,0.0%,0.0%,0.0%,116.15,12.91,55.79
664,"Time for a Change",  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,7.0着,7.0人気,28.5,,,0,0.0%,0.0%,0.0%,115.90,12.88,55.91
665,"Royal Ski",  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,8.0着,6.0人気,14.5,,,0,0.0%,0.0%,0.0%,113.30,12.59,57.19
666,Prego,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,8.0着,8.5人気,75.6,,,0,0.0%,0.0%,0.0%,115.85,12.87,55.93
667,Montjeu,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,6.5着,6.0人気,50.1,,,0,0.0%,0.0%,0.0%,115.25,12.81,56.23
668,Melanion,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,7.0着,6.0人気,8.5,,,0,0.0%,0.0%,0.0%,113.50,12.61,57.09
669,Artaius,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,8.0着,8.5人気,49.1,,,0,0.0%,0.0%,0.0%,114.40,12.71,56.64
670,ルション,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,3.0人気,5.0,,,0,0.0%,0.0%,0.0%,116.30,12.92,55.72
671,ランドジヤガー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,11.0人気,37.1,,,0,0.0%,0.0%,0.0%,114.80,12.76,56.45
672,ミシアーフ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,6.0人気,12.7,,,0,0.0%,0.0%,0.0%,113.60,12.62,57.04
673,ハビアスコーパス,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,14.0人気,136.7,,,0,0.0%,0.0%,0.0%,113.10,12.57,57.29
674,ディアブロ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,8.0人気,31.3,,,0,0.0%,0.0%,0.0%,115.50,12.83,56.10
675,チカライチ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,4.0人気,12.4,,,0,0.0%,0.0%,0.0%,115.10,12.79,56.30
676,タイムライン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,6.0人気,24.5,,,0,0.0%,0.0%,0.0%,118.90,13.21,54.50
677,ターナボス,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,4.0人気,17.9,,,0,0.0%,0.0%,0.0%,114.10,12.68,56.79
678,ゼネラリスト,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,9.0人気,96.3,,,0,0.0%,0.0%,0.0%,115.60,12.84,56.06
679,スニッツェル,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,5.0人気,10.9,,,0,0.0%,0.0%,0.0%,113.40,12.60,57.14
680,ジヤヴリン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,8.0人気,17.8,,,0,0.0%,0.0%,0.0%,115.20,12.80,56.25
681,サンエイソロン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,7.0人気,25.6,,,0,0.0%,0.0%,0.0%,113.70,12.63,56.99
682,カミノテシオ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,15.0人気,63.6,,,0,0.0%,0.0%,0.0%,114.40,12.71,56.64
683,エクサー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,3.0人気,6.9,,,0,0.0%,0.0%,0.0%,114.80,12.76,56.45
684,エアダブリン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,5.0人気,10.7,,,0,0.0%,0.0%,0.0%,113.70,12.63,56.99
685,ウイニングチケット,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,4.0人気,9.3,,,0,0.0%,0.0%,0.0%,114.70,12.74,56.50
686,イブキマイカグラ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,3.0人気,7.3,,,0,0.0%,0.0%,0.0%,116.40,12.93,55.67
687,アイノセントスキー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,8.0人気,25.4,,,0,0.0%,0.0%,0.0%,117.40,13.04,55.20
688,"Young Generation",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,8.0人気,31.0,,,0,0.0%,0.0%,0.0%,115.40,12.82,56.15
689,Tunerup,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,3.0人気,4.7,,,0,0.0%,0.0%,0.0%,117.10,13.01,55.34
690,"Timber Country",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,5.0人気,14.0,,,0,0.0%,0.0%,0.0%,113.90,12.66,56.89
691,Tasso,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,2.0人気,3.2,,,0,0.0%,0.0%,0.0%,114.10,12.68,56.79
692,"Super Concorde",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,3.0人気,6.9,,,0,0.0%,0.0%,0.0%,114.40,12.71,56.64
693,"Soy Numero Uno",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,3.0人気,9.5,,,0,0.0%,0.0%,0.0%,115.60,12.84,56.06
694,Rollicking,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,2.0人気,5.6,,,0,0.0%,0.0%,0.0%,116.10,12.90,55.81
695,Raeburn,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,7.0人気,19.4,,,0,0.0%,0.0%,0.0%,112.20,12.47,57.75
696,"Personal Flag",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,4.0人気,7.4,,,0,0.0%,0.0%,0.0%,111.70,12.41,58.01
697,"Persian Garden",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,8.0人気,27.5,,,0,0.0%,0.0%,0.0%,114.10,12.68,56.79
698,Miralgo,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,6.0人気,48.2,,,0,0.0%,0.0%,0.0%,117.80,13.09,55.01
699,"Lord Avie",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,1.0人気,2.1,,,0,0.0%,0.0%,0.0%,113.20,12.58,57.24
700,Kendor,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,7.0人気,25.2,,,0,0.0%,0.0%,0.0%,113.30,12.59,57.19
701,Hernando,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,4.0人気,12.6,,,0,0.0%,0.0%,0.0%,112.30,12.48,57.70
702,"Dubai Millennium",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,5.0人気,8.9,,,0,0.0%,0.0%,0.0%,111.30,12.37,58.22
703,Charismatic,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,5.0人気,9.1,,,0,0.0%,0.0%,0.0%,114.40,12.71,56.64
704,"Bold Ruler",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,7.0人気,15.5,,,0,0.0%,0.0%,0.0%,115.90,12.88,55.91
705,Bluebird,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,4.0人気,15.1,,,0,0.0%,0.0%,0.0%,112.40,12.49,57.65
706,Belmez,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,9.0人気,50.1,,,0,0.0%,0.0%,0.0%,113.90,12.66,56.89
707,オペラハウス,  0-  0-  0-  7/  7,0.0%,0.0%,0.0%,0,0,0.0,10.1着,11.1人気,99.4,,,0,0.0%,0.0%,0.0%,115.63,12.85,56.04
708,ヴイミー,  0-  0-  0-  6/  6,0.0%,0.0%,0.0%,0,0,0.0,10.2着,12.7人気,56.6,,,0,0.0%,0.0%,0.0%,115.03,12.78,56.33
709,アワバブー,  0-  0-  0-  6/  6,0.0%,0.0%,0.0%,0,0,0.0,9.8着,11.2人気,54.9,,,0,0.0%,0.0%,0.0%,115.22,12.80,56.24
710,ホスピタリテイ,  0-  0-  0-  5/  5,0.0%,0.0%,0.0%,0,0,0.0,7.8着,8.6人気,69.4,,,0,0.0%,0.0%,0.0%,116.50,12.94,55.62
711,ホープフリーオン,  0-  0-  0-  5/  5,0.0%,0.0%,0.0%,0,0,0.0,10.2着,9.4人気,102.0,,,0,0.0%,0.0%,0.0%,117.30,13.03,55.24
712,ドクターデヴィアス,  0-  0-  0-  5/  5,0.0%,0.0%,0.0%,0,0,0.0,9.6着,9.6人気,110.6,,,0,0.0%,0.0%,0.0%,116.28,12.92,55.73
713,"Majestic Light",  0-  0-  0-  5/  5,0.0%,0.0%,0.0%,0,0,0.0,8.0着,9.6人気,79.9,,,0,0.0%,0.0%,0.0%,114.96,12.77,56.37
714,モガンボ,  0-  0-  0-  4/  4,0.0%,0.0%,0.0%,0,0,0.0,9.8着,9.8人気,106.0,,,0,0.0%,0.0%,0.0%,116.00,12.89,55.86
715,マヤノトップガン,  0-  0-  0-  4/  4,0.0%,0.0%,0.0%,0,0,0.0,12.8着,10.3人気,50.9,,,0,0.0%,0.0%,0.0%,115.60,12.84,56.06
716,ノーザンネイテイヴ,  0-  0-  0-  4/  4,0.0%,0.0%,0.0%,0,0,0.0,8.8着,6.8人気,27.5,,,0,0.0%,0.0%,0.0%,118.20,13.13,54.82
717,ソレイユ,  0-  0-  0-  4/  4,0.0%,0.0%,0.0%,0,0,0.0,8.8着,10.8人気,33.7,,,0,0.0%,0.0%,0.0%,114.88,12.76,56.41
718,シャンハイ,  0-  0-  0-  4/  4,0.0%,0.0%,0.0%,0,0,0.0,10.8着,11.8人気,203.3,,,0,0.0%,0.0%,0.0%,115.33,12.81,56.19
